unemployment,population_density,avg_salary,public_safety_exp,education_exp,migration_balance,tourism_usage,inflation,year,unit,predicted_crime,scenario
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,49.4,1038.0,2027,Mazowieckie,22.061675476190462,inflation_x10.0
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,49.4,1038.0,2028,Mazowieckie,22.061675476190462,inflation_x10.0
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,49.4,1038.0,2029,Mazowieckie,22.061675476190462,inflation_x10.0
42.0,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2025,Małopolskie,25.222982532467523,unemployment_x10.0
42.0,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2026,Małopolskie,25.222982532467523,unemployment_x10.0
42.0,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2027,Małopolskie,25.222982532467523,unemployment_x10.0
42.0,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2028,Małopolskie,25.222982532467523,unemployment_x10.0
42.0,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2029,Małopolskie,25.222982532467523,unemployment_x10.0
4.2,2258.0,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2025,Małopolskie,23.05826166666667,population_density_x10.0
4.2,2258.0,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2026,Małopolskie,23.05826166666667,population_density_x10.0
4.2,2258.0,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2027,Małopolskie,23.05826166666667,population_density_x10.0
4.2,2258.0,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2028,Małopolskie,23.05826166666667,population_density_x10.0
4.2,2258.0,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2029,Małopolskie,23.05826166666667,population_density_x10.0
4.2,225.8,88187.09999999999,342078501.99,1534442809.85,3230.0,50.7,104.2,2025,Małopolskie,23.497901944444447,avg_salary_x10.0
4.2,225.8,88187.09999999999,342078501.99,1534442809.85,3230.0,50.7,104.2,2026,Małopolskie,23.497901944444447,avg_salary_x10.0
4.2,225.8,88187.09999999999,342078501.99,1534442809.85,3230.0,50.7,104.2,2027,Małopolskie,23.497901944444447,avg_salary_x10.0
4.2,225.8,88187.09999999999,342078501.99,1534442809.85,3230.0,50.7,104.2,2028,Małopolskie,23.497901944444447,avg_salary_x10.0
4.2,225.8,88187.09999999999,342078501.99,1534442809.85,3230.0,50.7,104.2,2029,Małopolskie,23.497901944444447,avg_salary_x10.0
4.2,225.8,8818.71,3420785019.9,1534442809.85,3230.0,50.7,104.2,2025,Małopolskie,23.47333527777778,public_safety_exp_x10.0
4.2,225.8,8818.71,3420785019.9,1534442809.85,3230.0,50.7,104.2,2026,Małopolskie,23.47333527777778,public_safety_exp_x10.0
4.2,225.8,8818.71,3420785019.9,1534442809.85,3230.0,50.7,104.2,2027,Małopolskie,23.47333527777778,public_safety_exp_x10.0
4.2,225.8,8818.71,3420785019.9,1534442809.85,3230.0,50.7,104.2,2028,Małopolskie,23.47333527777778,public_safety_exp_x10.0
4.2,225.8,8818.71,3420785019.9,1534442809.85,3230.0,50.7,104.2,2029,Małopolskie,23.47333527777778,public_safety_exp_x10.0
4.2,225.8,8818.71,342078501.99,15344428098.5,3230.0,50.7,104.2,2025,Małopolskie,23.497901944444447,education_exp_x10.0
4.2,225.8,8818.71,342078501.99,15344428098.5,3230.0,50.7,104.2,2026,Małopolskie,23.497901944444447,education_exp_x10.0
4.2,225.8,8818.71,342078501.99,15344428098.5,3230.0,50.7,104.2,2027,Małopolskie,23.497901944444447,education_exp_x10.0
4.2,225.8,8818.71,342078501.99,15344428098.5,3230.0,50.7,104.2,2028,Małopolskie,23.497901944444447,education_exp_x10.0
4.2,225.8,8818.71,342078501.99,15344428098.5,3230.0,50.7,104.2,2029,Małopolskie,23.497901944444447,education_exp_x10.0
4.2,225.8,8818.71,342078501.99,1534442809.85,32300.0,50.7,104.2,2025,Małopolskie,24.77099849206349,migration_balance_x10.0
4.2,225.8,8818.71,342078501.99,1534442809.85,32300.0,50.7,104.2,2026,Małopolskie,24.77099849206349,migration_balance_x10.0
4.2,225.8,8818.71,342078501.99,1534442809.85,32300.0,50.7,104.2,2027,Małopolskie,24.77099849206349,migration_balance_x10.0
4.2,225.8,8818.71,342078501.99,1534442809.85,32300.0,50.7,104.2,2028,Małopolskie,24.77099849206349,migration_balance_x10.0
4.2,225.8,8818.71,342078501.99,1534442809.85,32300.0,50.7,104.2,2029,Małopolskie,24.77099849206349,migration_balance_x10.0
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,507.0,104.2,2025,Małopolskie,23.497901944444447,tourism_usage_x10.0
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,507.0,104.2,2026,Małopolskie,23.497901944444447,tourism_usage_x10.0
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,507.0,104.2,2027,Małopolskie,23.497901944444447,tourism_usage_x10.0
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,507.0,104.2,2028,Małopolskie,23.497901944444447,tourism_usage_x10.0
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,507.0,104.2,2029,Małopolskie,23.497901944444447,tourism_usage_x10.0
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,1042.0,2025,Małopolskie,23.22340313492064,inflation_x10.0
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,1042.0,2026,Małopolskie,23.22340313492064,inflation_x10.0
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,1042.0,2027,Małopolskie,23.22340313492064,inflation_x10.0
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,1042.0,2028,Małopolskie,23.22340313492064,inflation_x10.0
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,1042.0,2029,Małopolskie,23.22340313492064,inflation_x10.0
59.0,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2025,Opolskie,17.810011309523812,unemployment_x10.0
59.0,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2026,Opolskie,17.810011309523812,unemployment_x10.0
59.0,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2027,Opolskie,17.810011309523812,unemployment_x10.0
59.0,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2028,Opolskie,17.810011309523812,unemployment_x10.0
59.0,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2029,Opolskie,17.810011309523812,unemployment_x10.0
5.9,988.0,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2025,Opolskie,22.7958726984127,population_density_x10.0
5.9,988.0,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2026,Opolskie,22.7958726984127,population_density_x10.0
5.9,988.0,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2027,Opolskie,22.7958726984127,population_density_x10.0
5.9,988.0,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2028,Opolskie,22.7958726984127,population_density_x10.0
5.9,988.0,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2029,Opolskie,22.7958726984127,population_density_x10.0
5.9,98.8,79583.5,124741650.6,587136992.42,-77.0,35.3,102.8,2025,Opolskie,17.099885912698415,avg_salary_x10.0
5.9,98.8,79583.5,124741650.6,587136992.42,-77.0,35.3,102.8,2026,Opolskie,17.099885912698415,avg_salary_x10.0
5.9,98.8,79583.5,124741650.6,587136992.42,-77.0,35.3,102.8,2027,Opolskie,17.099885912698415,avg_salary_x10.0
5.9,98.8,79583.5,124741650.6,587136992.42,-77.0,35.3,102.8,2028,Opolskie,17.099885912698415,avg_salary_x10.0
5.9,98.8,79583.5,124741650.6,587136992.42,-77.0,35.3,102.8,2029,Opolskie,17.099885912698415,avg_salary_x10.0
5.9,98.8,7958.35,1247416506.0,587136992.42,-77.0,35.3,102.8,2025,Opolskie,17.099885912698415,public_safety_exp_x10.0
5.9,98.8,7958.35,1247416506.0,587136992.42,-77.0,35.3,102.8,2026,Opolskie,17.099885912698415,public_safety_exp_x10.0
5.9,98.8,7958.35,1247416506.0,587136992.42,-77.0,35.3,102.8,2027,Opolskie,17.099885912698415,public_safety_exp_x10.0
5.9,98.8,7958.35,1247416506.0,587136992.42,-77.0,35.3,102.8,2028,Opolskie,17.099885912698415,public_safety_exp_x10.0
5.9,98.8,7958.35,1247416506.0,587136992.42,-77.0,35.3,102.8,2029,Opolskie,17.099885912698415,public_safety_exp_x10.0
5.9,98.8,7958.35,124741650.6,5871369924.2,-77.0,35.3,102.8,2025,Opolskie,17.099885912698415,education_exp_x10.0
5.9,98.8,7958.35,124741650.6,5871369924.2,-77.0,35.3,102.8,2026,Opolskie,17.099885912698415,education_exp_x10.0
5.9,98.8,7958.35,124741650.6,5871369924.2,-77.0,35.3,102.8,2027,Opolskie,17.099885912698415,education_exp_x10.0
5.9,98.8,7958.35,124741650.6,5871369924.2,-77.0,35.3,102.8,2028,Opolskie,17.099885912698415,education_exp_x10.0
5.9,98.8,7958.35,124741650.6,5871369924.2,-77.0,35.3,102.8,2029,Opolskie,17.099885912698415,education_exp_x10.0
5.9,98.8,7958.35,124741650.6,587136992.42,-770.0,35.3,102.8,2025,Opolskie,17.193402579365085,migration_balance_x10.0
5.9,98.8,7958.35,124741650.6,587136992.42,-770.0,35.3,102.8,2026,Opolskie,17.193402579365085,migration_balance_x10.0
5.9,98.8,7958.35,124741650.6,587136992.42,-770.0,35.3,102.8,2027,Opolskie,17.193402579365085,migration_balance_x10.0
5.9,98.8,7958.35,124741650.6,587136992.42,-770.0,35.3,102.8,2028,Opolskie,17.193402579365085,migration_balance_x10.0
5.9,98.8,7958.35,124741650.6,587136992.42,-770.0,35.3,102.8,2029,Opolskie,17.193402579365085,migration_balance_x10.0
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,353.0,102.8,2025,Opolskie,17.099885912698415,tourism_usage_x10.0
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,353.0,102.8,2026,Opolskie,17.099885912698415,tourism_usage_x10.0
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,353.0,102.8,2027,Opolskie,17.099885912698415,tourism_usage_x10.0
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,353.0,102.8,2028,Opolskie,17.099885912698415,tourism_usage_x10.0
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,353.0,102.8,2029,Opolskie,17.099885912698415,tourism_usage_x10.0
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,1028.0,2025,Opolskie,17.099885912698415,inflation_x10.0
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,1028.0,2026,Opolskie,17.099885912698415,inflation_x10.0
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,1028.0,2027,Opolskie,17.099885912698415,inflation_x10.0
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,1028.0,2028,Opolskie,17.099885912698415,inflation_x10.0
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,1028.0,2029,Opolskie,17.099885912698415,inflation_x10.0
87.0,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2025,Podkarpackie,13.037979072871572,unemployment_x10.0
87.0,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2026,Podkarpackie,13.037979072871572,unemployment_x10.0
87.0,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2027,Podkarpackie,13.037979072871572,unemployment_x10.0
87.0,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2028,Podkarpackie,13.037979072871572,unemployment_x10.0
87.0,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2029,Podkarpackie,13.037979072871572,unemployment_x10.0
8.7,1156.0,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2025,Podkarpackie,12.184614523809522,population_density_x10.0
8.7,1156.0,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2026,Podkarpackie,12.184614523809522,population_density_x10.0
8.7,1156.0,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2027,Podkarpackie,12.184614523809522,population_density_x10.0
8.7,1156.0,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2028,Podkarpackie,12.184614523809522,population_density_x10.0
8.7,1156.0,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2029,Podkarpackie,12.184614523809522,population_density_x10.0
8.7,115.6,75146.9,185553003.34,1197186864.32,-702.0,35.8,104.0,2025,Podkarpackie,11.986369166666664,avg_salary_x10.0
8.7,115.6,75146.9,185553003.34,1197186864.32,-702.0,35.8,104.0,2026,Podkarpackie,11.986369166666664,avg_salary_x10.0
8.7,115.6,75146.9,185553003.34,1197186864.32,-702.0,35.8,104.0,2027,Podkarpackie,11.986369166666664,avg_salary_x10.0
8.7,115.6,75146.9,185553003.34,1197186864.32,-702.0,35.8,104.0,2028,Podkarpackie,11.986369166666664,avg_salary_x10.0
8.7,115.6,75146.9,185553003.34,1197186864.32,-702.0,35.8,104.0,2029,Podkarpackie,11.986369166666664,avg_salary_x10.0
8.7,115.6,7514.69,1855530033.4,1197186864.32,-702.0,35.8,104.0,2025,Podkarpackie,11.986369166666664,public_safety_exp_x10.0
8.7,115.6,7514.69,1855530033.4,1197186864.32,-702.0,35.8,104.0,2026,Podkarpackie,11.986369166666664,public_safety_exp_x10.0
8.7,115.6,7514.69,1855530033.4,1197186864.32,-702.0,35.8,104.0,2027,Podkarpackie,11.986369166666664,public_safety_exp_x10.0
8.7,115.6,7514.69,1855530033.4,1197186864.32,-702.0,35.8,104.0,2028,Podkarpackie,11.986369166666664,public_safety_exp_x10.0
8.7,115.6,7514.69,1855530033.4,1197186864.32,-702.0,35.8,104.0,2029,Podkarpackie,11.986369166666664,public_safety_exp_x10.0
8.7,115.6,7514.69,185553003.34,11971868643.199999,-702.0,35.8,104.0,2025,Podkarpackie,11.986369166666664,education_exp_x10.0
8.7,115.6,7514.69,185553003.34,11971868643.199999,-702.0,35.8,104.0,2026,Podkarpackie,11.986369166666664,education_exp_x10.0
8.7,115.6,7514.69,185553003.34,11971868643.199999,-702.0,35.8,104.0,2027,Podkarpackie,11.986369166666664,education_exp_x10.0
8.7,115.6,7514.69,185553003.34,11971868643.199999,-702.0,35.8,104.0,2028,Podkarpackie,11.986369166666664,education_exp_x10.0
8.7,115.6,7514.69,185553003.34,11971868643.199999,-702.0,35.8,104.0,2029,Podkarpackie,11.986369166666664,education_exp_x10.0
8.7,115.6,7514.69,185553003.34,1197186864.32,-7020.0,35.8,104.0,2025,Podkarpackie,12.788678769841265,migration_balance_x10.0
8.7,115.6,7514.69,185553003.34,1197186864.32,-7020.0,35.8,104.0,2026,Podkarpackie,12.788678769841265,migration_balance_x10.0
8.7,115.6,7514.69,185553003.34,1197186864.32,-7020.0,35.8,104.0,2027,Podkarpackie,12.788678769841265,migration_balance_x10.0
8.7,115.6,7514.69,185553003.34,1197186864.32,-7020.0,35.8,104.0,2028,Podkarpackie,12.788678769841265,migration_balance_x10.0
8.7,115.6,7514.69,185553003.34,1197186864.32,-7020.0,35.8,104.0,2029,Podkarpackie,12.788678769841265,migration_balance_x10.0
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,358.0,104.0,2025,Podkarpackie,12.033419166666663,tourism_usage_x10.0
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,358.0,104.0,2026,Podkarpackie,12.033419166666663,tourism_usage_x10.0
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,358.0,104.0,2027,Podkarpackie,12.033419166666663,tourism_usage_x10.0
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,358.0,104.0,2028,Podkarpackie,12.033419166666663,tourism_usage_x10.0
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,358.0,104.0,2029,Podkarpackie,12.033419166666663,tourism_usage_x10.0
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,1040.0,2025,Podkarpackie,12.017697738095235,inflation_x10.0
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,1040.0,2026,Podkarpackie,12.017697738095235,inflation_x10.0
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,1040.0,2027,Podkarpackie,12.017697738095235,inflation_x10.0
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,1040.0,2028,Podkarpackie,12.017697738095235,inflation_x10.0
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,1040.0,2029,Podkarpackie,12.017697738095235,inflation_x10.0
69.0,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2025,Podlaskie,16.048402063492073,unemployment_x10.0
69.0,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2026,Podlaskie,16.048402063492073,unemployment_x10.0
69.0,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2027,Podlaskie,16.048402063492073,unemployment_x10.0
69.0,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2028,Podlaskie,16.048402063492073,unemployment_x10.0
69.0,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2029,Podlaskie,16.048402063492073,unemployment_x10.0
6.9,561.0,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2025,Podlaskie,16.328328571428575,population_density_x10.0
6.9,561.0,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2026,Podlaskie,16.328328571428575,population_density_x10.0
6.9,561.0,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2027,Podlaskie,16.328328571428575,population_density_x10.0
6.9,561.0,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2028,Podlaskie,16.328328571428575,population_density_x10.0
6.9,561.0,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2029,Podlaskie,16.328328571428575,population_density_x10.0
6.9,56.1,78501.6,91022208.77,369445815.08,-867.0,34.4,103.3,2025,Podlaskie,15.468984166666669,avg_salary_x10.0
6.9,56.1,78501.6,91022208.77,369445815.08,-867.0,34.4,103.3,2026,Podlaskie,15.468984166666669,avg_salary_x10.0
6.9,56.1,78501.6,91022208.77,369445815.08,-867.0,34.4,103.3,2027,Podlaskie,15.468984166666669,avg_salary_x10.0
6.9,56.1,78501.6,91022208.77,369445815.08,-867.0,34.4,103.3,2028,Podlaskie,15.468984166666669,avg_salary_x10.0
6.9,56.1,78501.6,91022208.77,369445815.08,-867.0,34.4,103.3,2029,Podlaskie,15.468984166666669,avg_salary_x10.0
6.9,56.1,7850.16,910222087.6999999,369445815.08,-867.0,34.4,103.3,2025,Podlaskie,15.468984166666669,public_safety_exp_x10.0
6.9,56.1,7850.16,910222087.6999999,369445815.08,-867.0,34.4,103.3,2026,Podlaskie,15.468984166666669,public_safety_exp_x10.0
6.9,56.1,7850.16,910222087.6999999,369445815.08,-867.0,34.4,103.3,2027,Podlaskie,15.468984166666669,public_safety_exp_x10.0
6.9,56.1,7850.16,910222087.6999999,369445815.08,-867.0,34.4,103.3,2028,Podlaskie,15.468984166666669,public_safety_exp_x10.0
6.9,56.1,7850.16,910222087.6999999,369445815.08,-867.0,34.4,103.3,2029,Podlaskie,15.468984166666669,public_safety_exp_x10.0
6.9,56.1,7850.16,91022208.77,3694458150.7999997,-867.0,34.4,103.3,2025,Podlaskie,15.468984166666669,education_exp_x10.0
6.9,56.1,7850.16,91022208.77,3694458150.7999997,-867.0,34.4,103.3,2026,Podlaskie,15.468984166666669,education_exp_x10.0
6.9,56.1,7850.16,91022208.77,3694458150.7999997,-867.0,34.4,103.3,2027,Podlaskie,15.468984166666669,education_exp_x10.0
6.9,56.1,7850.16,91022208.77,3694458150.7999997,-867.0,34.4,103.3,2028,Podlaskie,15.468984166666669,education_exp_x10.0
6.9,56.1,7850.16,91022208.77,3694458150.7999997,-867.0,34.4,103.3,2029,Podlaskie,15.468984166666669,education_exp_x10.0
6.9,56.1,7850.16,91022208.77,369445815.08,-8670.0,34.4,103.3,2025,Podlaskie,16.952419603174604,migration_balance_x10.0
6.9,56.1,7850.16,91022208.77,369445815.08,-8670.0,34.4,103.3,2026,Podlaskie,16.952419603174604,migration_balance_x10.0
6.9,56.1,7850.16,91022208.77,369445815.08,-8670.0,34.4,103.3,2027,Podlaskie,16.952419603174604,migration_balance_x10.0
6.9,56.1,7850.16,91022208.77,369445815.08,-8670.0,34.4,103.3,2028,Podlaskie,16.952419603174604,migration_balance_x10.0
6.9,56.1,7850.16,91022208.77,369445815.08,-8670.0,34.4,103.3,2029,Podlaskie,16.952419603174604,migration_balance_x10.0
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,344.0,103.3,2025,Podlaskie,16.3805767857143,tourism_usage_x10.0
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,344.0,103.3,2026,Podlaskie,16.3805767857143,tourism_usage_x10.0
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,344.0,103.3,2027,Podlaskie,16.3805767857143,tourism_usage_x10.0
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,344.0,103.3,2028,Podlaskie,16.3805767857143,tourism_usage_x10.0
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,344.0,103.3,2029,Podlaskie,16.3805767857143,tourism_usage_x10.0
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,1033.0,2025,Podlaskie,16.954987460317476,inflation_x10.0
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,1033.0,2026,Podlaskie,16.954987460317476,inflation_x10.0
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,1033.0,2027,Podlaskie,16.954987460317476,inflation_x10.0
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,1033.0,2028,Podlaskie,16.954987460317476,inflation_x10.0
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,1033.0,2029,Podlaskie,16.954987460317476,inflation_x10.0
46.0,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2025,Pomorskie,24.804168427128417,unemployment_x10.0
46.0,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2026,Pomorskie,24.804168427128417,unemployment_x10.0
46.0,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2027,Pomorskie,24.804168427128417,unemployment_x10.0
46.0,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2028,Pomorskie,24.804168427128417,unemployment_x10.0
46.0,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2029,Pomorskie,24.804168427128417,unemployment_x10.0
4.6,1207.0,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2025,Pomorskie,22.36763116522367,population_density_x10.0
4.6,1207.0,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2026,Pomorskie,22.36763116522367,population_density_x10.0
4.6,1207.0,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2027,Pomorskie,22.36763116522367,population_density_x10.0
4.6,1207.0,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2028,Pomorskie,22.36763116522367,population_density_x10.0
4.6,1207.0,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2029,Pomorskie,22.36763116522367,population_density_x10.0
4.6,120.7,86202.8,164032483.43,1129225873.03,2788.0,49.6,103.8,2025,Pomorskie,23.16563640331891,avg_salary_x10.0
4.6,120.7,86202.8,164032483.43,1129225873.03,2788.0,49.6,103.8,2026,Pomorskie,23.16563640331891,avg_salary_x10.0
4.6,120.7,86202.8,164032483.43,1129225873.03,2788.0,49.6,103.8,2027,Pomorskie,23.16563640331891,avg_salary_x10.0
4.6,120.7,86202.8,164032483.43,1129225873.03,2788.0,49.6,103.8,2028,Pomorskie,23.16563640331891,avg_salary_x10.0
4.6,120.7,86202.8,164032483.43,1129225873.03,2788.0,49.6,103.8,2029,Pomorskie,23.16563640331891,avg_salary_x10.0
4.6,120.7,8620.28,1640324834.3000002,1129225873.03,2788.0,49.6,103.8,2025,Pomorskie,23.16563640331891,public_safety_exp_x10.0
4.6,120.7,8620.28,1640324834.3000002,1129225873.03,2788.0,49.6,103.8,2026,Pomorskie,23.16563640331891,public_safety_exp_x10.0
4.6,120.7,8620.28,1640324834.3000002,1129225873.03,2788.0,49.6,103.8,2027,Pomorskie,23.16563640331891,public_safety_exp_x10.0
4.6,120.7,8620.28,1640324834.3000002,1129225873.03,2788.0,49.6,103.8,2028,Pomorskie,23.16563640331891,public_safety_exp_x10.0
4.6,120.7,8620.28,1640324834.3000002,1129225873.03,2788.0,49.6,103.8,2029,Pomorskie,23.16563640331891,public_safety_exp_x10.0
4.6,120.7,8620.28,164032483.43,11292258730.3,2788.0,49.6,103.8,2025,Pomorskie,23.16563640331891,education_exp_x10.0
4.6,120.7,8620.28,164032483.43,11292258730.3,2788.0,49.6,103.8,2026,Pomorskie,23.16563640331891,education_exp_x10.0
4.6,120.7,8620.28,164032483.43,11292258730.3,2788.0,49.6,103.8,2027,Pomorskie,23.16563640331891,education_exp_x10.0
4.6,120.7,8620.28,164032483.43,11292258730.3,2788.0,49.6,103.8,2028,Pomorskie,23.16563640331891,education_exp_x10.0
4.6,120.7,8620.28,164032483.43,11292258730.3,2788.0,49.6,103.8,2029,Pomorskie,23.16563640331891,education_exp_x10.0
4.6,120.7,8620.28,164032483.43,1129225873.03,27880.0,49.6,103.8,2025,Pomorskie,27.142225147907638,migration_balance_x10.0
4.6,120.7,8620.28,164032483.43,1129225873.03,27880.0,49.6,103.8,2026,Pomorskie,27.142225147907638,migration_balance_x10.0
4.6,120.7,8620.28,164032483.43,1129225873.03,27880.0,49.6,103.8,2027,Pomorskie,27.142225147907638,migration_balance_x10.0
4.6,120.7,8620.28,164032483.43,1129225873.03,27880.0,49.6,103.8,2028,Pomorskie,27.142225147907638,migration_balance_x10.0
4.6,120.7,8620.28,164032483.43,1129225873.03,27880.0,49.6,103.8,2029,Pomorskie,27.142225147907638,migration_balance_x10.0
4.6,120.7,8620.28,164032483.43,1129225873.03,2788.0,496.0,103.8,2025,Pomorskie,23.16563640331891,tourism_usage_x10.0
4.6,120.7,8620.28,164032483.43,1129225873.03,2788.0,496.0,103.8,2026,Pomorskie,23.16563640331891,tourism_usage_x10.0
4.6,120.7,8620.28,164032483.43,1129225873.03,2788.0,496.0,103.8,2027,Pomorskie,23.16563640331891,tourism_usage_x10.0
4.6,120.7,8620.28,164032483.43,1129225873.03,2788.0,496.0,103.8,2028,Pomorskie,23.16563640331891,tourism_usage_x10.0
4.6,120.7,8620.28,164032483.43,1129225873.03,2788.0,496.0,103.8,2029,Pomorskie,23.16563640331891,tourism_usage_x10.0
4.6,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,1038.0,2025,Pomorskie,23.458227723665228,inflation_x10.0
4.6,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,1038.0,2026,Pomorskie,23.458227723665228,inflation_x10.0
4.6,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,1038.0,2027,Pomorskie,23.458227723665228,inflation_x10.0
4.6,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,1038.0,2028,Pomorskie,23.458227723665228,inflation_x10.0
4.6,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,1038.0,2029,Pomorskie,23.458227723665228,inflation_x10.0
83.0,55.8,7529.41,147134079.59,915025579.88,-2552.0,38.2,102.9,2025,Warmińsko-Mazurskie,21.460187936507936,unemployment_x10.0
83.0,55.8,7529.41,147134079.59,915025579.88,-2552.0,38.2,102.9,2026,Warmińsko-Mazurskie,21.460187936507936,unemployment_x10.0
